"Bacteria","Degree","Strength","Betweenness","Eigen_vector"
"Lactobacillus_casei_casei_BL23",4,2.402027496,280,6.81476190948282e-08
"Lactobacillus_delbrueckii_bulgaricus_ATCC_11842",4,2.460666733,141,1.03058873754342e-09
"Lactobacillus_helveticus_DPC_4571",4,2.954808061,0,5.52403581236375e-07
"Lactobacillus_sakei_sakei_23K",4,2.435230084,2,6.6372606009091e-05
"Lactobacillus_ultunensis_DSM_16047",4,2.998920454,0,6.34580591114883e-07
"Pediococcus_pentosaceus_ATCC_25745",4,2.81118357,0,4.08100927821796e-05
"Bacteroides_coprophilus_DSM_18228",3,2.246750362,0,0.00321709295703856
"Bacteroides_intestinalis_341_DSM_17393",3,2.220249611,0,0.0152304077779359
"Bifidobacterium_animalis_lactis_AD011",3,2.246966321,0,3.88501454875923e-05
"Fusobacterium_nucleatum_nucleatum_ATCC_25586",3,2.262437172,0,2.06254484043822e-11
"Lactobacillus_reuteri_SD2112_ATCC_55730",3,2.220115365,0,4.31633870323301e-07
"Mitsuokella_multacida_DSM_20544",3,2.207259382,0,0.000387927777982194
"Proteus_penneri_ATCC_35198",3,2.217957633,0,3.18122563403752e-07
"Bifidobacterium_catenulatum_DSM_16992",2,2,0,0
"Campylobacter_hominis_ATCC_BAA_381",2,2,0,0
"Helicobacter_pullorum_MIT_98_5489",2,2,0,0
"Klebsiella_pneumoniae_342",2,2,0,0
"Lactobacillus_acidophilus_NCFM",2,2,0,0
"Lactobacillus_johnsonii_NCC_533",2,2,0,0
"Megamonas_hypermegale_ART12_1",2,2,0,0
"Methanosphaera_stadtmanae_DSM_3091",2,2,0,0
"Proteus_mirabilis_HI4320",2,2,0,0
"Pseudomonas_aeruginosa_LESB58",2,2,0,0
"Staphylococcus_saprophyticus_saprophyticus_ATCC_15305",2,2,0,0
