"Bacteria","Degree","Strength","Betweenness","Eigen_vector"
"Helicobacter_pullorum_MIT_98_5489",7,3.650336809,0,8.73241297837435e-06
"Lactobacillus_hilgardii_ATCC_8290",7,3.349152125,43,3.91611919468584e-05
"Bifidobacterium_angulatum_DSM_20098",6,2.889678925,2,0.0012406636559886
"Lactobacillus_casei_casei_BL23",5,2.690745753,1,4.72256153941241e-06
"Lactobacillus_fermentum_IFO_3956",5,3.002235749,16,2.59900615977139e-06
"Lactobacillus_sakei_sakei_23K",5,2.750102446,251,0.000101196480893996
"Lactobacillus_salivarius_HO66_ATCC_11741",5,3.534769703,0,0.000159818492122262
"Methanobrevibacter_smithii_DSM_2375",5,2.691968131,13,0.00769070498906109
"Pediococcus_pentosaceus_ATCC_25745",5,3.507795832,0,0.000152814029241626
"Proteus_penneri_ATCC_35198",5,2.78061716,1,2.7623542012206e-06
"Bacteroides_intestinalis_341_DSM_17393",4,2.452497795,0,0.0218831597118655
"Bifidobacterium_pseudocatenulatum_DSM_20438",4,2.432872076,0,0.00502393808476461
"Catenibacterium_mitsuokai_DSM_15897",4,2.457412883,141,0.00133291329355926
"Escherichia_fergusonii_UMN026_ATCC_35469",4,2.445928048,0,0.000474792347377628
"Lactobacillus_gasseri_ATCC_33323",4,2.617972502,0,3.0898368960034e-06
"Lactobacillus_reuteri_SD2112_ATCC_55730",4,2.804619061,0,2.36033490335729e-06
"Bacteroides_coprophilus_DSM_18228",3,2.212837708,0,2.83808186288446e-16
"Bacteroides_pectinophilus_ATCC_43243",3,2.226744922,0,0.0027507448821123
"Bacteroides_plebeius_M12_DSM_17135",3,2.212837708,0,2.83808186288446e-16
"Campylobacter_hominis_ATCC_BAA_381",3,2.227951134,0,5.66921650896055e-05
"Enterobacter_cancerogenus_ATCC_35316",3,2.255997985,0,3.58943122032752e-06
"Mitsuokella_multacida_DSM_20544",3,2.220238197,0,2.25634744852136e-05
"Bacteroides_coprocola_M16_DSM_17136",2,2,0,2.25377089111413e-16
"Bifidobacterium_catenulatum_DSM_16992",2,2,0,2.83808186288446e-16
"Bifidobacterium_bifidum_NCIMB_41171",2,2,0,2.83808186288446e-16
"Klebsiella_pneumoniae_342",2,2,0,2.5041898790157e-16
"Lactobacillus_acidophilus_NCFM",2,2,0,2.67113587095008e-16
"Lactobacillus_delbrueckii_bulgaricus_ATCC_11842",2,2,0,2.33724388708132e-16
"Megamonas_hypermegale_ART12_1",2,2,0,2.33724388708132e-16
"Methanosphaera_stadtmanae_DSM_3091",2,2,0,2.33724388708132e-16
"Pseudomonas_aeruginosa_LESB58",2,2,0,2.08682489917975e-16
